what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1270727253546
started,bundle,org.eclipse.mylyn.context.core,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.core,1270727253547
started,bundle,org.eclipse.mylyn.context.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.ui,1270727253548
started,bundle,org.eclipse.pde,3.4.0.v20080603,org.eclipse.pde,1270727253548
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1270727253548
started,bundle,org.eclipse.team.core,3.4.2.r34x_20080115,org.eclipse.team.core,1270727253549
started,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1270727253722
started,bundle,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui,1270727253724
started,bundle,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console,1270727253724
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1270727253724
started,bundle,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.ide,1270727253729
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1270727253730
started,bundle,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views,1270727253730
started,bundle,org.eclipse.ui.workbench,3.4.2.M20090127-1700,org.eclipse.ui.workbench,1270727253731
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1270727253732
started,bundle,org.eclipse.update.configurator,3.2.201.R34x_v20080819,org.eclipse.update.configurator,1270727253732
started,bundle,org.eclipse.egit.core,0.6.0.201001271947,org.eclipse.egit.core,1270727253769
started,bundle,org.eclipse.egit.ui,0.6.0.201001271947,org.eclipse.egit.ui,1270727253770
started,bundle,org.eclipse.jgit,0.6.0.201001271939,org.eclipse.jgit,1270727253770
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1270727253905
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1270727254417
started,bundle,org.eclipse.mylyn.commons.net,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.commons.net,1270727254703
started,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1270727254857
started,bundle,org.eclipse.mylyn.commons.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.commons.ui,1270727255221
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1270727255395
